id1;id2;lemma1;lemma2;wup;lch;path
bn:15581635n;bn:14647561n;Main_Dolomite;Riga_supermarket_roof_collapse;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:09264387n;bn:19507118n;Skaftárjökull;Lamaké_Soela;0.5;1.5040773967762742;0.25
bn:23965568n;bn:02491227n;Guarujá_Formation;Electron_acceptor;0.5;1.0986122886681098;0.16666666666666666
bn:17381926n;bn:00765799n;Chemical_hazard;Bellefonte_Formation;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:01862961n;bn:06753760n;Peroxocarbonate;Korrelbeton;0.3333333333333333;1.5040773967762742;0.25
bn:03461180n;bn:09262968n;Flint_Rasmussen;Kjarnaskógur;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:05556700n;bn:16747303n;Meerwein_salts;Normanskill_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:01004489n;bn:09261168n;Type_IV_hypersensitivity;Löngufjörur;0.5;1.0986122886681098;0.16666666666666666
bn:15362748n;bn:16415624n;Falun_de_Pierrefitte;Hindsville_Limestone;0.16666666666666666;2.1972245773362196;0.5
bn:00052143n;bn:00076575n;lover;teratogen;0.3333333333333333;1.5040773967762742;0.25
bn:19332478n;bn:03379083n;Raudal_Angostura_(fors_i_Colombia,_Caquetá,_lat_-0,33,_long_-72,33);Sudden_cardiac_death;0.5;1.0986122886681098;0.16666666666666666
bn:16721865n;bn:00013475n;Absolvent;brunet;0.16666666666666666;2.1972245773362196;0.5
bn:15200533n;bn:06980031n;Rhaet_Hauptton_Formation;Cachoeira_do_Quirino;0.5;1.5040773967762742;0.25
bn:03284816n;bn:06947236n;Prime_meridian;Laguna_Sábalos;0.16666666666666666;2.1972245773362196;0.5
bn:17516155n;bn:00028334n;San_Giuseppe,_Lendinara;dotage;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16328800n;bn:01625346n;Beech_Creek_Formation;Turanid_race;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16221448n;bn:21134055n;Reynolds_Limestone;Kamieński_Lagoon;0.5;1.5040773967762742;0.25
bn:00266820n;bn:16722426n;Alternative_complement_pathway;Gaillard_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:00029956n;bn:18597469n;Egyptian;Hell's_Gate;0.5714285714285714;1.0986122886681098;0.16666666666666666
bn:17632690n;bn:15085694n;Santi_Pietro_e_Paterniano,_Mondavio;Margaret_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:03409813n;bn:00056585n;Coon_Creek_Formation;mydriatic;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:00018595n;bn:16391447n;chlorine_water;Clyde_Formation;0.7142857142857143;0.9444616088408514;0.14285714285714285
bn:05793368n;bn:16063962n;negative_selection;Shell_Creek_Shale;0.5;1.0986122886681098;0.16666666666666666
bn:16183478n;bn:00293500n;Johns_Wash_Limestone;Multiple_gunshot_suicide;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:01353217n;bn:22621880n;Kezilesu_Group;Whitehill_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:00081754n;bn:06845610n;xanthate;Ponta_da_Abra_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:00073139n;bn:01984336n;sparkle_metal;Djúpalónssandur;0.5;1.0986122886681098;0.16666666666666666
bn:00006747n;bn:00071266n;athlete;shortener;0.42857142857142855;1.2809338454620642;0.2
bn:05750806n;bn:15495828n;Cihlářská_hlína;Estheria_Shales_Formation;0.5;1.5040773967762742;0.25
bn:16670890n;bn:22328757n;Skrinkle_Sandstones_Group;Bokkeveld_Group;0.16666666666666666;2.1972245773362196;0.5
bn:15654789n;bn:01226215n;El_Rayo_Formation;Dragging_death;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:19523509n;bn:19507780n;Peters_Bay;Saut_Coumaroucage;0.16666666666666666;2.1972245773362196;0.5
bn:18597898n;bn:00041154n;Isfossen;gossip;0.5714285714285714;1.0986122886681098;0.16666666666666666
bn:02070790n;bn:00284132n;Galala_marble;Huber's_equation;0.5714285714285714;1.2809338454620642;0.2
bn:15622733n;bn:01329303n;Developmental_Haemostasis;Melt_(manufacturing);0.5;1.0986122886681098;0.16666666666666666
bn:16395283n;bn:00061720n;Sedwick_Formation;unwelcome_person;0.5;1.0986122886681098;0.16666666666666666
bn:01927065n;bn:14973187n;Vanguard_Formation;Rancho_Nuevo_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:16284524n;bn:15656619n;Eskridge_Shale;Ladegardsaen_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:06500134n;bn:00912359n;Stordalen;hempcrete;0.5;1.0986122886681098;0.16666666666666666
bn:05264126n;bn:06947785n;polymer_entanglement;Marcílio_Dias_(Canoinhas);0.5;1.5040773967762742;0.25
bn:02161027n;bn:03084281n;Animal_suicide;Hazards_of_outdoor_activities;0.375;1.2809338454620642;0.2
bn:16077649n;bn:00023484n;Priest_Canyon_Formation;greaves;0.5;1.0986122886681098;0.16666666666666666
bn:00004113n;bn:17606675n;angiotensin;Bald_Hill_Claystone;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:23869011n;bn:16183404n;South_Koreans;Johnson_Spring_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:18247740n;bn:16994649n;Eyrarfjall;1975_LaGuardia_Airport_bombing;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:01299537n;bn:16347815n;Marnes_Irisees_Superieures_Formation;Temple_Butte_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:23614233n;bn:00023961n;Staunton_Formation;cross-link;0.5;1.0986122886681098;0.16666666666666666
bn:14062176n;bn:00052496n;Abrigos_del_Risco_de_San_Blas;Lysol;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:17624669n;bn:14946269n;Abbey_of_San_Caprasio,_Aulla;Uslika_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:01886014n;bn:00081722n;Zhaoyin_Formation;writing_paper;0.5;1.0986122886681098;0.16666666666666666
bn:13515924n;bn:18024952n;Ngaroto;bilateral_pneumonia;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16121832n;bn:14946764n;Chisholm_Formation;Husky_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:15819884n;bn:16601771n;Río_Belgrano_Formation;Jackson_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:06464054n;bn:00015773n;Defenestracja_wrocławska;captor;0.7142857142857143;1.2809338454620642;0.2
bn:16334057n;bn:16178104n;Locust_Point_Formation;Thompson_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:16893242n;bn:00037043n;Fort_Thompson_Formation;galactagogue;0.5;1.0986122886681098;0.16666666666666666
bn:16059404n;bn:03261484n;Pruett_Formation;Intramolecular_reaction;0.5;1.0986122886681098;0.16666666666666666
bn:11683676n;bn:16200549n;Haväng;Fitz_Creek_Siltstone;0.3333333333333333;1.5040773967762742;0.25
bn:09266379n;bn:26685388n;Surtla;Alto_de_La_Línea;0.16666666666666666;2.1972245773362196;0.5
bn:00325536n;bn:14962806n;Postreplication_repair;Feltrim_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:11277078n;bn:00045706n;Požiar_v_Matadore_v_roku_2011;ice;0.4;1.791759469228055;0.3333333333333333
bn:06528459n;bn:26692136n;Branchevermenging;lightener;0.5;1.0986122886681098;0.16666666666666666
bn:04879021n;bn:00064661n;Tournoi_de_Vannes;prohibition;0.375;1.2809338454620642;0.2
bn:24187339n;bn:16747470n;Lathumer_Feart;Cashaqua_Shale;0.5;1.5040773967762742;0.25
bn:17679714n;bn:17942958n;Upper_Lough_Skeagh;Luftangriffe_auf_Italien;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16284490n;bn:00937098n;Herington_Formation;Standard_person;0.5;1.0986122886681098;0.16666666666666666
bn:03223701n;bn:01885949n;Candeleros_Formation;Wagad_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:06947213n;bn:16405487n;Laguna_Grande_(Jalapa);Pecan_Gap_Chalk;0.3333333333333333;1.5040773967762742;0.25
bn:16395291n;bn:05081324n;Rustler_Formation;Minerální_látka;0.5;1.0986122886681098;0.16666666666666666
bn:24807669n;bn:03552485n;Poverty_Flat;Nitration;0.5;1.0986122886681098;0.16666666666666666
